fireyear,area_km2
2009,9.373634895142313
2009,0.7108718509301201
2009,0.863786508470291
2018,0.057886377831037866
2018,0.008343334711138324
2018,2.8979206245017406
2018,5.162973560708832
2018,0.033249151144385286
2018,0.25866637169527434
2018,0.00655077453718537
2018,0.1564995367816596
2014,0.12114034803986601
2018,1.3094441097629625
2018,0.044971702444820044
2018,15.207250600920567
2018,1.074427730535333
2018,1.000992663867857
2015,28.126688696194794
2018,0.3208638751359241
2011,0.8890438463897398
2004,1.8173616125145713
2018,0.014190941012603443
2017,0.037026137810780436
2011,7.839394025100866
2018,38.1399675885323
2014,0.47391103397231976
2018,0.5839938044324153
2017,0.01805236701242964
2017,0.015357895728375062
2017,0.03653551682520944
2017,1.7581164495080144
2017,2.499417632222322
2011,2.092082309805887
2011,0.11169761719008148
2018,2.332851982525064
2011,0.008082971912380069
2018,0.3133533858134546
2018,0.665654467487201
2018,0.22543539418490732
2018,0.578945310482734
2018,0.021196584109497176
2018,41.39330586872338
2018,121.16677150778835
2018,0.0023509691336449463
2017,2.2938048051000206
2018,1.2496081952561608
2017,2.423687152466055
2011,0.01660192992716842
2018,19.483583089291507
2018,0.42448933486323465
2016,0.00038519373928939867
2015,1.5134293855605914
2015,0.34869462632337217
2018,0.23848390343284911
2018,0.3067076429411708
2018,0.14330169892407746
2018,0.02086025323352013
2018,0.10707739060483909
2018,0.03682243344561604
2018,1.4375087326917064
2018,0.40390215807962754
2018,0.17318911235330361
2018,0.03228164668416439
2018,0.22468508724873026
2018,0.0016843157522668313
2018,0.000498262087908268
2018,0.0006716282561326516
2015,1.6156261169032005
2018,0.062468200889189016
2018,0.01174987750481327
2018,75.3655219747979
2018,0.7782610447012455
2018,0.039432507724199733
2015,197.19643006176483
2018,0.7615577504352846
2018,2.947694458532573
2018,0.001149864746624721
2018,0.12030840550542503
2015,1.9304172983683754
2018,41.38448529327368
2015,120.084077198701
2018,0.04358983638822329
2018,0.1777868077460451
2018,0.00043192347296903505
2018,0.0025774662403661294
2018,0.00014399864401159056
2018,0.002945956984470191
2018,0.0020373470985189206
2018,0.00034599005332512547
2018,0.44886694122196447
2018,0.9405259883304545
2018,0.001933623801642696
2018,0.19789281765391192
2018,0.0010757444195532333
2018,50.08820465380705
2018,0.7423758701669401
2018,0.589778551698597
2018,5.1389179834601695
2013,0.24938502835492699
2011,0.05229664739911816
2018,0.00030183614962145036
2018,0.00020619879140878705
2018,0.009683567139234349
2018,2.206167349481449
2018,0.015587237262691265
2011,0.052343408558812955
2018,0.020339598625036825
2018,0.002775094606037009
2018,0.26772021011594793
2011,10.085422988761545
2018,0.7759381123490392
2018,7.421239070870547
2018,0.3336091885626067
2017,0.07947876621336754
2017,0.0012654712819444621
2011,1.25044505179442
2018,0.14229125936951137
2018,0.04768528034032239
2018,10.56423682107467
2018,0.32116395290828914
2018,0.06687560553220427
2018,0.00077325175356375
2018,1.2820287684041554
2018,2.4125840935213995e-05
2018,1.360429473527497
2011,0.011500079290126789
2018,0.0017601612167763114
2018,0.8471492279480277
2017,60.68492239024802
2017,0.1503383715628952
2018,9.205996890277717
2017,0.1444625042589159
2018,0.06382679826617568
2018,15.886467223179933
2018,0.018101532438654918
2018,0.07796193608128908
2017,0.08950239541264254
2018,24.491077525170354
2001,0.6318190900847963
2018,60.14998167701122
2015,0.02999362414825067
2018,13.613077256161471
2011,0.02090065890352087
2011,1.1217148894414715
2011,1.2544456864308606
2005,0.7885182754490032
2018,0.04176456968984885
2018,0.10247247870611761
2005,0.04674418857163243
2005,0.323067468435831
2018,30.03401730579534
2018,0.05837365699924946
2015,0.0003729780082242474
2018,3.6965979313487884
2015,0.004029735906853438
2018,31.844781730864895
2018,0.32841973469878877
2018,0.0003883902820286912
2018,1.5828510623653163
2018,55.13857698353235
2018,0.006837692536901057
2017,0.3806947034189125
2014,17.39075657298674
2018,28.434899081376876
2012,0.8895302875257297
2017,0.4761528755235677
2018,0.10060226783127128
2017,3.311894990865774
2018,0.7326381434071239
2014,0.04964384904638964
2018,0.2741116067429309
2001,0.46003528459568743
2018,0.20529085118785184
2017,2.6121297829275796
2017,319.12638882710417
2017,0.013485294551661446
2011,0.004253964968114375
2005,14.562381000699602
2017,9.154908350414795
2017,0.041395553046446605
2017,0.008663975046111395
2017,0.012418819593594435
2018,0.4468998885477393
2017,17.65516649452305
2017,0.2186708384316962
2017,6.306477314718004
2017,5.655155218147517
2017,0.6147275907212714
2017,62.87820806649982
2017,0.09482802019006768
2017,0.22608011612346998
2013,83.94854673474885
2018,0.03208626412057583
2018,0.009184221504571023
2017,0.058223107464735004
2018,3.9812631013676105
2017,0.0015114017221167834
2017,3.507454023924104
2017,0.258555742551613
2018,0.09218424714237143
2017,68.08245331921955
2003,1.3151484495948627
2017,0.006090422184352045
2003,0.05757569880423847
2017,5.164604396372139
2017,90.42925910428528
2015,0.8231414864330482
2017,9.465106137064497
2017,0.7826825237990395
2011,0.0017112204739294858
2017,16.939704283620724
2016,0.0069759546115212194
2017,2.9815463140046283
2017,0.4462544895705915
2017,3.39125829631108
2018,26.290283093715498
2016,12.807323093859816
2014,46.67518526986575
2016,0.2877187995257616
2016,0.21263901270581043
2017,1.7177936465524801
2017,0.10669537332584834
2017,0.11092472956268981
2016,0.1324592420128804
2016,0.011314788480309455
2016,0.34151376455657906
2016,0.7090894737434142
2016,0.8124263694592008
2016,0.05852540567434112
2016,14.21145697242459
2016,58.83438349627301
2016,0.9318107926189798
2016,0.9668461725285749
2016,0.09964918987690724
2016,0.05408633747997661
2018,0.0067792143652805
2017,0.0591950242997017
2013,0.674393196523099
2001,0.012230120343921822
2018,0.23836913900873297
2017,0.02852305257572759
2016,2.9234263585626317
2016,0.10327871491667698
2013,36.81471752809233
2018,1.724890984604641
2016,26.50078887029361
2017,5.823095558451676
2015,3.9703645301859916
2015,0.5937829715437007
2015,0.06832198508465044
2016,0.033422665476163696
2016,0.0969592902397815
2015,1.5286497020380754
2015,0.0560748762489823
2014,2.8135399181709544
2014,0.05101288601820239
2014,0.016077618509202092
2014,0.7483222158467967
2014,5.542194105647156
2012,0.29134768241216286
2012,1.0364143796904677
2018,173.31230514794083
2012,0.41278876279352944
2012,1.7571740097325048
2016,0.13615296389627965
2016,0.11544196064594514
2016,0.04661437060418442
2012,1.7350953166713876
2016,9.497829439032163
2012,0.028514887901998773
2012,0.018928160590282156
2012,0.1018528451189081
2012,0.12136090352153413
2011,115.9605227738827
2015,1.5662850602189253
2016,64.77193901958718
2016,0.014761666189805506
2011,3.317932300488826
2011,20.796066258670933
2011,3.097055389940191
2011,0.5363325758460339
2011,0.5610642042869982
2011,0.1912549490102564
2011,0.8249323191344421
2018,252.7624069898117
2018,0.6691831302507428
2011,0.7258078671273888
2018,0.09265743300908823
2015,13.232093887259705
2011,139.66411123711063
2011,0.4372650125645746
2003,0.08696821341987596
2003,1.0327461047680697
2011,14.222349302204124
2018,0.07161711345844501
2015,0.6504480743197129
2011,4.165680018722926
2011,1.5345819588600034
2011,0.35096863492311753
2011,2.6479800185096933
2018,0.04047286571025911
2011,0.6112326581147401
2011,0.6671148092010396
2013,0.6086484077050772
2013,29.28204806703599
2003,0.13013183221349425
2011,0.12298484719936079
2011,17.796778094452055
2011,33.964677247483856
2011,0.3063316262368806
2018,0.017451485120965365
2018,0.04826271466085323
2018,3.3042160848449456
2018,0.00706558683592467
2018,0.001062230759500665
2008,0.1417753754788852
2018,0.0010185100854077098
2010,0.03706277312389548
2010,0.3015689452166912
2010,0.4709375923069838
2002,62.304819891044396
2002,263.62829736206857
2010,0.060436278788374334
2010,0.017962289104251607
2010,0.0027101009322043346
2010,0.057038758556241735
2011,0.016171172743175737
2010,2.7263749536804016
2010,2.529952447805081
2017,11.522962772256655
2018,0.14881528351057327
2018,6.633776916170993
2010,5.2167621733270275
2010,0.7418450022726191
2017,12.666642004577323
2010,0.03017496357341496
2018,0.28981326024467546
2018,0.0004483438033817779
2010,0.19462926557508983
2010,0.6393365350184278
2010,0.09021297024300837
2018,0.26789647509073794
2018,197.973833693759
2018,0.03865967618923991
2010,0.26292820570437775
2018,0.02749225672352429
2012,2.194695980003347
2010,3.623005651399519
2012,0.039289710765477076
2018,18.547370905624156
2018,0.0032314378092439034
2018,0.0015727073928616761
2017,0.015499341246364174
2011,0.002671112140160813
2002,5.728237053501415
2017,0.017311914085022893
2017,115.45098145557482
2009,0.2852508493057704
2018,0.05672465696977686
2017,1.0314863158897072
2011,0.008776064601405663
2017,190.18994396785615
2018,1.0924211730122544
2017,0.003044875870252947
2005,0.22736457279617553
2005,0.08364412960842138
2005,0.026352484729465647
2018,0.30596784150616696
2017,0.1778338596232825
2002,35.065969165688564
2018,0.27215427491636407
2017,0.03953195132850141
2015,0.11828094386418671
2015,0.3238044980294871
2014,42.98436349391878
2017,0.6001821732462216
2017,0.07433033289095409
2017,0.019334370061693182
2017,96.98008054269621
2009,0.013993327377051416
2017,1.2576671512012656
2017,0.08190410827409111
2002,1.5019890630788817
2017,11.986116757900142
2011,58.73321013930214
2017,0.06265706808200028
2015,44.00138560187227
2011,0.004632737419397027
2002,0.21290268791447944
2017,0.1810091212639707
2014,97.34796044171746
2017,7.3956724306616035
2017,0.05527144553129216
2017,0.49082788187076964
2018,0.33551710600533985
2018,0.7694023858710709
2011,13.367612850118396
2018,5.7302843018366225
2011,18.877015526848812
2000,1.1695336341830103
2014,51.151837888792464
2017,0.07261776885298983
2000,1.9207726767106033
2014,2.477305954521792
2015,0.1517716079630595
2002,1.7235240057508308
2018,0.24553673913600543
2018,0.5384988238724479
2018,0.05806041059485474
2018,0.009918019246374072
2017,0.03250239793188764
2018,0.09790354672451078
2018,0.17615432093074118
2002,0.08595359554816406
2018,0.5913026532994659
2017,0.19055856654117262
2011,2.8541103776823573
2000,2.4213765733889767
2000,134.15586075059494
2015,0.04762192587827926
2018,0.030663743465107047
2018,1.9037692767236367
2018,0.5083277118047159
2018,0.0350457725230411
2018,0.0023832879713319415
2018,0.7110070437303316
2000,8.156498628946823
2018,93.66072670192521
2018,0.34802768003719614
2018,0.6069329944198005
2018,0.0018586581328194464
2014,0.06590782373015654
2018,75.96180439096406
2014,0.1983768804705094
2011,0.01158305566863681
2000,5.311135713083622
2002,0.47781163806297816
2002,0.40727539182696115
2018,0.004704208847927194
2017,0.050420187282634026
2000,6.326905188863864
2000,0.38314225341579355
2017,0.1374952679325545
2017,74.51235537038089
2011,0.3786526111989942
2011,2.4334339832651017
2002,0.0026244575068333723
2018,0.08462799897532369
2011,0.0685849399494515
2011,0.0003971651640618125
2000,7.39470641491547
2011,11.128267940202214
2011,0.03287090389982198
2014,0.021990071069507636
2011,0.2038180872389135
2001,0.04197689069093179
2018,0.8098968753032656
2015,5.032606994167581
2015,83.48940592813511
2001,0.07368460597305537
2001,0.03899965509600003
2015,0.10721709035932916
2011,0.7242682998861674
2018,186.04928505931377
2018,4.594892735158883
2018,8.065153006821419
2011,1.4799961944631437
2018,1.6877314770408944
2018,0.03753401483311489
2014,0.1604252775482936
2001,0.13526329051002703
2011,26.971820966705074
2018,0.021030169663206647
2000,0.3220359699364728
2000,0.17077455521310203
2018,2.7724824831319412
2018,0.7572615045628738
2018,0.711107918587767
2018,0.042725996705916126
2018,0.027018057336616143
2018,16.585840532501795
2011,1.9539161413795318
2000,0.047068378717569394
2001,1.2229079992442786
2018,1.7141326633524911
2001,0.038490971877874015
2001,0.06527464699985312
2001,0.061567934048824276
2001,2.8751803722789986
2017,0.11779677607070053
2014,0.3379688460129616
2018,620.5270179613688
2001,8.957924191528534
2018,0.25839884964739745
2001,0.035288819742256845
2018,2.0151354200624794
2017,0.0954689251690757
2017,0.022360888374311765
2017,0.040856297247412514
2011,118.62203843157072
2018,3.041905963391656
2011,0.0869198203422978
2001,1.1615226936674234
2018,0.09763766460406505
2017,33.76651889807093
2011,0.012538872797885136
2001,0.19250735770454616
2001,0.31781668609252695
2001,0.0010472179328652775
2001,6.825171889220302
2017,0.007122187168280608
2017,0.11796055580273522
2017,290.12976366356935
2017,36.945277384341985
2011,0.0029728284723434142
2014,0.03439862601973186
2017,14.095035502930681
2017,0.5286856938019548
2017,0.2580598098047228
2001,0.8492018996250233
2001,79.25725394334522
2001,56.68117515658689
2001,1.1778170688704837
2001,5.104450995143547
2017,3.9426083421608666
2017,0.08258447018723812
2017,1.6044122950522677
2017,0.5277467939627956
2017,63.79038405765306
2018,307.48456542938226
2018,0.0017624030354486215
2017,4.3437881399580505
2017,0.09075905881947299
2014,53.02118844436042
2000,0.07345846965194455
2015,23.30910405894691
2005,0.6615892443617386
2015,23.162607104043474
2005,0.25089606924106195
2001,0.5292940883658255
2018,2.108925997346106
2018,0.5299945410454462
2014,0.1268711196982257
2018,3.551730911832337
2014,0.13757779391713895
2017,1.899495905270456
2000,0.027137769277933557
2017,0.07264441280867401
2017,4.583039700957276
2017,1.0292226395019117
2017,0.4527788747757004
2017,0.007491234512673989
2017,0.055070470446839756
2017,51.962354311066925
2013,50.110912805904164
2013,0.040818768863556155
2012,2.8045238808212387
2012,0.08078608350949515
2012,0.44402398889019046
2017,13.353831435201247
2018,0.013317222081464599
2013,0.03177765429720208
2004,2.1098851399989607
2004,0.17515125693446731
2004,0.9552026190741301
2004,6.979848092000438
2004,0.05793924024219078
2017,75.54448732552196
2017,1.516474550907272
2017,0.1508193494526868
2011,0.002133181028135454
2018,0.001141451681142151
2011,0.00454245670953434
2018,2.0450184588349027
2017,14.200876541231967
2017,1.3054846274482217
2015,0.5776165460813995
2017,0.07784750429090755
2017,0.43978436927191983
2018,1.3489089457687593
2017,0.0645455891505222
2017,0.3809518436498738
2018,0.10774209780237236
2015,1.6156179471931689
2017,11.615668368100676
2015,149.19755909355558
2015,0.0013104866477786257
2018,0.41949111760069296
2015,0.040834284312966394
2017,0.014409052802427652
2017,5.347193237976572
2015,216.58868916686555
2015,191.35704187987344
2015,137.7161243997328
2017,1.3225686093558573
2018,50.94657865270031
2015,17.195469499428558
2007,0.008602177485573266
2017,0.06046123751509614
2017,0.04944602810501003
2018,3.6699874658691654
2018,42.079223382196275
2017,3.4507861621195426
2013,0.08729296544887201
2017,0.7362319430277274
2017,0.6251140397304885
2017,0.035968528567060426
2017,36.01433234042257
2018,0.10158126979059126
2017,2.600465823968747
2018,3.0879974259853213
2018,0.0012614654133931708
2017,0.0023881291081837624
2013,1.6480111804769784
2002,54.85653746800846
2017,1.2043750931905002
2017,0.128150909205641
2017,148.9945638470863
2017,116.68513190565118
2017,0.31147271891802697
2013,0.12181660163786603
2017,0.03941586751396761
2005,0.49582937243957165
2018,2.4001397259439265
2017,5.047762075148148
2017,73.13993870095966
2005,0.892319062413645
2018,0.054931729600290746
2018,0.08228857264504973
2016,0.22143097974851467
2018,0.0534258456070992
2018,18.2821225255741
2005,2.390353468402571
2005,0.1871185741883061
2005,414.59946097446505
2015,0.052352189668688216
2017,0.11841588025879048
2016,13.115426164310916
2016,0.16589084722884231
2016,0.07028470027883624
2016,0.23001243849847763
2016,0.6947773902145411
2016,0.1068845967723116
2017,0.032322288929268424
2012,1.3632739375901424
2017,1.9894725144124457
2017,24.636662059029202
2018,5.775149386886229
2011,0.020755247574597787
2005,0.20520147360613034
2005,0.44525754627522124
2005,45.99738695467171
2002,1.990032307182293
2017,1.8209262248961249
2002,0.008103291393223659
2017,49.19341364645139
2017,0.056691625298039706
2013,0.007619832525514235
2013,5.402993858537162
2017,0.050823159123895865
2011,0.0031430141933357484
2016,0.23359391507996136
2018,0.0462821672677799
2018,1.4601617623834284
2016,0.22510273970197822
2016,0.10879633195273253
2017,0.001046571814088521
2017,0.00548023993380397
2016,0.18159941281352446
2016,4.420201745356337
2016,0.36247552334444755
2017,1.2697557835439082
2016,10.060483464096189
2017,0.019141749889355766
2011,5.934879885685055
2016,6.045704063397113
2016,0.4544649686954092
2016,0.7059309396397664
2016,0.497121843736897
2013,0.00975818806606195
2016,0.014068973689880828
2016,0.6729811619687208
2016,1.1698254406518782
2018,0.6910271694766276
2018,0.13021449273390148
2016,3.9819377229129045
2018,0.20496983706700383
2017,64.7609059681328
2018,0.069818853945032
2018,0.010101014695595895
2017,134.04797471479208
2002,0.06816666966956089
2015,0.07485801558094135
2015,0.4288787017419127
2016,7.0636403845297915
2016,0.18459041121018277
2005,0.7835230097581949
2016,0.1194500838736087
2016,0.018743969909530214
2016,0.047297855856300995
2011,0.004381754376820747
2017,31.271646138082904
2017,1.857476850658012
2016,0.08265183285513646
2016,0.47376972071302975
2017,1.180705461684866
2017,0.11782731329366329
2017,76.0987150845687
2017,6.482797472143328
2016,1.3811531374132273
2005,1.5030216010477608
2018,0.34508252550713886
2018,0.025120524961856898
2018,0.0008931382839121065
2016,0.3111828327266047
2016,35.18746381858778
2005,1.2389289078054877
2016,0.027359935977415126
2017,0.0006352265188280129
2016,0.004197260435892903
2018,0.8617873349525114
2018,0.040908182768824825
2017,7.2043118452442565
2006,0.9314021591227132
2018,0.0034176740375787087
2018,0.0011420880055199377
2018,0.00023464844963383378
2000,0.019850909526338372
2017,156.4693636331194
2018,0.3976750859033394
2018,0.8314104185012747
2018,71.28073725426871
2016,0.710171925151296
2016,0.07635971437232193
2002,0.7455960220601092
2017,0.09856093557965101
2015,0.010221451087743652
2015,0.016735172983947215
2018,3.7946817589618598
2017,1.0076061531956573
2018,42.304719040394566
2016,0.8435212292867975
2017,0.14278495701613106
2018,0.07775162218945945
2005,0.5537369665517525
2005,0.09742372002470709
2016,1.8393358824492985
2016,0.12338187166095493
2016,1.393381984856219
2008,2.1958341622610162
2018,0.007757522407345319
2016,0.00946060706419128
2016,0.1502000496405437
2016,0.0020909131286421067
2015,186.13815255906746
2018,0.018399151479497597
2016,0.8358551284111273
2016,0.008628383551227498
2017,0.039358044091868605
2016,9.757316738609608
2015,308.4071346346521
2018,0.18529971659519892
2015,3.387435065512655
2015,5.251298633546427
2015,0.017009769093892246
2010,0.7735369046990206
2017,0.31603488383074324
2018,0.004589220688530728
2015,7.32273402275276
2015,0.15143886780898966
2015,0.03738680127890655
2015,0.6293852260226714
2015,0.4349646745276169
2007,2.0571782720653364
2018,0.008073994277976193
2011,0.021761638536852156
2012,0.0842563652989203
2017,9.103686308476094
2016,0.005152422925990016
2017,0.269573727321351
2007,0.1251589793319632
2007,0.000535235326035384
2018,9.46152722404357
2000,33.97153724429937
2018,1.9254526213258947
2011,0.00048602702724692915
2018,0.6638156842201166
2017,0.5068396078006687
2015,7.499443167880139
2015,1.3768372527091848
2015,26.135950310480414
2015,26.21166654419788
2015,0.09162349177985012
2017,0.048564917049464564
2017,0.3549763903574122
2017,6.672066785735843
2015,0.2636187544660799
2015,0.2967396987084285
2015,0.0026360799366825166
2014,0.009711425521039792
2017,0.21595129032454374
2017,0.002881961528981239
2017,0.05294425391579891
2018,0.3828884502936561
2018,0.06355563690752082
2015,0.05791172722605949
2015,104.86219224131091
2018,0.4757816013709218
2015,0.6134285950262736
2015,2.2722626740022758
2015,0.04491619783635005
2018,72.94444446832686
2000,12.43222239203732
2018,2.4048502416675843
2015,420.7416736541597
2018,0.5546437698124516
2018,1.3604045230436086
2018,7.148952158062932e-05
2018,0.06622852736561267
2018,4.165370748698322
2018,0.0022267936644483877
2018,11.656795123607646
2018,0.01123671574033409
2018,0.003560268377816682
2018,47.620667125533764
2017,5.130227952347366
2015,1.6354579428875584
2015,0.31857579653913404
2017,119.43635616756194
2018,0.032428555427086295
2017,0.47788704764479945
2018,80.67803508131482
2018,0.0006469143188266805
2017,7.368505783319408
2018,0.4279405309243862
2011,0.011772604953564114
2018,2.6335041976299522
2018,0.01182456903985642
2011,0.006376406857745714
2018,0.03268846299972672
2017,0.2664480297581983
2018,93.18025414060205
2016,0.036190034929169015
2010,0.12234369241534526
2010,0.0324028178840289
2014,1.5522816241384372
2018,78.80453875723713
2015,3.4640262936817794
2015,0.07265665944579244
2015,62.33293105760829
2017,0.6717089017108523
2017,0.020288200657163857
2017,331.1386557925571
2015,8.292501063949056
2015,0.12384366226971853
2015,0.0007273209651005138
2014,0.006902460784441133
2017,6.168509429968999
2016,0.030514120720564607
2016,0.0005460450442942199
2016,0.0010063480628476282
2015,0.0058632918658749235
2018,1.213963127654389
2015,0.041586780063138255
2014,0.210882631335157
2018,0.08143478943456567
2015,8.694097172405051
2017,1.3670306072976388
2004,6.328092367620547
2018,0.7865310834264577
2018,0.428084407892196
2017,10.331115451022631
2017,1.0663525573431474
2013,38.489360019593775
2018,0.3094763092883027
2018,12.106054755768668
2017,1.6519975914385472
2004,0.14254283584911892
2018,1.2847064093193006
2011,0.012815003860213907
2018,3.2383964859761294
2018,0.22141825557130562
2017,3.363018660261261
2015,2.993772768477732
2010,0.9475448997243412
2010,0.539996739321775
2017,0.13718267323316113
2012,1.6339240554637324
2015,0.17517997038327274
2012,0.0051980844805767056
2017,9.180846442133486
2017,10.316519136003969
2015,31.663168416207178
2018,2.8999497568245802
2017,22.12351109801787
2017,0.4684180577201706
2017,0.4645065657075383
2018,34.15607890458629
2004,0.13810626224003625
2018,0.18941560402195415
2018,0.9354161461340728
2018,38.397618198379696
2007,0.05813827625589028
2017,0.3404926003412985
2017,3.148166836257283
2017,35.312797461769954
2007,2.7299335248274685
2004,0.08517477963886289
2018,0.37108095112299494
2017,11.640766018119006
2018,0.06933527367968167
2018,0.02002609825184143
2018,0.12946225779269102
2011,0.020580329017463223
2018,0.05976837535492139
2018,5.204622413049873
2010,12.28466352135457
2010,7.971862541289512
2017,0.20377377629497248
2017,0.12897996381109453
2018,0.0019136566891083068
2018,0.0004749659903030367
2017,1.690673743979085
2017,0.1347798720546187
2010,0.15755010816067855
2018,3.934034578965535
2012,9.58192254505953
2017,1.3051760213270411
2018,0.36792715843976537
2018,0.01694954740810457
2011,0.005166507188348757
2017,0.14852324205308598
2010,0.30146670484964094
2017,0.021636205194878477
2010,0.06189447589120296
2017,8.742152766585798
2017,30.59404631796841
2018,3.716661118179489
2017,0.004926869861634262
2010,0.0881584048540702
